country,year,iso_code,energy_per_capita,fossil_share_energy,coal_share_energy,gas_share_energy,oil_share_energy,renewables_share_energy,low_carbon_share_energy,nuclear_share_energy,biofuel_share_energy,hydro_share_energy,solar_share_energy,wind_share_energy,log_gdp_per_capita,log_population,log_ghg_per_capita
Japan,1992,JPN,43625.453,84.028,16.397,10.245,57.386,4.805,15.972,11.167,0.0,4.118,0.001,0.0,10.373629408276662,18.63888137915981,3.674229553543292e-06
Japan,1993,JPN,44192.43,82.109,16.458,10.153,55.497,5.348,17.891,12.543,0.0,4.688,0.001,0.0,10.500758831100214,18.64254269036174,3.674229553543292e-06
Japan,1994,JPN,45642.445,83.509,16.609,10.465,56.435,3.887,16.491,12.604,0.0,3.146,0.001,0.0,10.594127361244954,18.64611621880213,3.674229553543292e-06
Japan,1995,JPN,47042.117,81.966,16.662,10.308,54.996,4.483,18.034,13.551,0.0,3.722,0.002,0.0,10.694851343462483,18.649190710269618,3.674229553543292e-06
Japan,1996,JPN,47861.891,81.898,16.765,10.783,54.35,4.371,18.102,13.731,0.0,3.574,0.003,0.0,10.573448235430257,18.65159610436844,3.674229553543292e-06
Japan,1997,JPN,48682.707,80.632,16.899,10.983,52.75,4.773,19.368,14.595,0.0,3.928,0.004,0.0,10.479546768486452,18.653900360789066,3.674229553543292e-06
Japan,1998,JPN,47805.0,79.983,16.373,11.5,52.111,4.961,20.017,15.055,0.0,4.114,0.007,0.0,10.385498362256147,18.65614119388492,3.674229553543292e-06
Japan,1999,JPN,48453.77,80.914,16.955,11.889,52.07,4.664,19.086,14.422,0.0,3.809,0.01,0.002,10.506763002563272,18.658133563618232,3.674229553543292e-06
Japan,2000,JPN,49228.012,81.144,17.858,12.166,51.12,4.603,18.856,14.254,0.0,3.773,0.015,0.005,10.57422011526678,18.659916195342024,3.674229553543292e-06
Japan,2001,JPN,48606.785,81.102,18.48,12.632,49.989,4.508,18.898,14.39,0.0,3.66,0.022,0.011,10.445147321605411,18.66174351084017,3.608901826726097e-06
Japan,2002,JPN,48365.836,81.446,19.698,12.401,49.347,4.514,18.554,14.04,0.0,3.601,0.031,0.018,10.398537765257437,18.66350572306153,3.752839960006686e-06
Japan,2003,JPN,48271.754,84.68,20.238,13.614,50.828,5.098,15.32,10.222,0.0,4.108,0.042,0.037,10.474495652122055,18.664968727821655,4.076244006312557e-06
Japan,2004,JPN,48875.883,82.513,20.499,12.969,49.045,5.023,17.487,12.464,0.0,3.997,0.055,0.063,10.552776398018718,18.666100167451958,3.9496626193496794e-06
Japan,2005,JPN,49673.781,83.02,21.113,13.085,48.822,4.52,16.98,12.46,0.0,3.298,0.069,0.081,10.539334677374972,18.666863076641462,4.162889921521922e-06
Japan,2006,JPN,49501.879,82.081,20.818,14.049,47.214,5.011,17.919,12.909,0.001,3.767,0.085,0.091,10.489947723998327,18.667519001333325,4.068439905482608e-06
Japan,2007,JPN,48993.184,83.623,22.049,15.27,46.304,4.499,16.377,11.878,0.001,3.172,0.098,0.117,10.484468475793523,18.668225228249415,4.332024764045075e-06
Japan,2008,JPN,48051.492,84.603,23.081,16.167,45.354,4.561,15.397,10.837,0.001,3.236,0.112,0.127,10.592837092836016,18.668758439661403,4.481717137777456e-06
Japan,2009,JPN,43858.535,82.359,21.217,16.531,44.611,4.756,17.641,12.886,0.01,3.306,0.143,0.161,10.62772473656083,18.669043044544715,3.99929217989479e-06
Japan,2010,JPN,46675.965,81.799,22.738,16.798,42.263,5.404,18.201,12.797,0.038,3.874,0.174,0.172,10.712832884762742,18.668986807193058,4.028225438328069e-06
Japan,2011,JPN,44260.375,87.076,22.722,19.845,44.508,5.447,12.924,7.477,0.039,3.786,0.25,0.205,10.792629473958828,18.668293569748116,4.35608527079762e-06
Japan,2012,JPN,43894.02,93.793,24.184,22.004,47.605,5.379,6.207,0.828,0.039,3.549,0.339,0.218,10.800214597348145,18.666980078759348,5.144042369810611e-06
Japan,2013,JPN,43658.5,93.499,25.354,22.223,45.922,5.829,6.501,0.672,0.046,3.65,0.594,0.236,10.616693170574546,18.665379080754306,5.075008695073711e-06
Japan,2014,JPN,42606.805,93.396,25.597,23.044,44.754,6.604,6.604,0.0,0.058,3.841,1.107,0.236,10.556147313456055,18.66352147386598,4.930939189102118e-06
Japan,2015,JPN,42138.883,92.1,26.167,22.222,43.712,7.685,7.9,0.214,0.071,4.064,1.637,0.247,10.460946924314637,18.661867100474012,4.678489690758545e-06
Japan,2016,JPN,41646.93,91.565,26.46,22.075,43.029,7.593,8.435,0.842,0.087,3.784,2.064,0.254,10.580263788874396,18.66095591545986,4.7433079887158425e-06
Japan,2017,JPN,42137.578,90.608,26.566,21.948,42.094,8.029,9.392,1.364,0.09,3.717,2.535,0.292,10.566349242659618,18.660206475576256,4.729235397375373e-06
Japan,2018,JPN,41899.996,89.042,26.204,21.867,40.97,8.65,10.958,2.309,0.097,3.808,2.878,0.346,10.589611721282845,18.65901543539324,4.62022687015359e-06
Japan,2019,JPN,41086.234,87.991,26.315,20.881,40.796,8.871,12.009,3.138,0.092,3.534,3.223,0.356,10.606480727181923,18.657327688688714,4.368915066012897e-06
Japan,2020,JPN,38203.234,87.329,26.488,21.705,39.136,10.457,12.671,2.213,0.107,4.032,3.908,0.433,10.597033457689458,18.654206121131192,4.224464907386254e-06
Japan,2021,JPN,40020.184,86.17,27.39,20.547,38.233,10.814,13.83,3.016,0.1,3.923,4.147,0.47,10.59903922316928,18.64924389467094,4.235613370349164e-06
Japan,2022,JPN,39974.961,86.285,27.488,20.037,38.76,11.154,13.715,2.561,0.101,3.703,4.504,0.466,10.437093110390697,18.643804575072135,4.325675981370493e-06
Japan,2023,JPN,39064.852,84.119,26.116,18.986,39.018,11.965,15.881,3.915,0.102,3.767,4.871,0.503,10.430486581162858,18.638778739832762,4.021270430386665e-06
Japan,2024,JPN,38745.055,82.955,26.425,19.095,37.435,12.697,17.045,4.348,0.105,4.069,4.952,0.591,10.390423763083534,18.633798136898573,3.984380609366095e-06
Kazakhstan,1985,KAZ,49655.395,98.18,55.779,11.349,31.051,1.82,1.82,0.0,0.0,1.82,0.0,0.0,7.359475531650779,16.590037213697343,2.6023992881537863e-06
Kazakhstan,1986,KAZ,50068.758,98.367,57.287,13.432,27.648,1.633,1.633,0.0,0.0,1.633,0.0,0.0,7.359475531650779,16.60438150245326,2.6023992881537863e-06
Kazakhstan,1987,KAZ,50375.797,98.085,58.222,13.725,26.138,1.915,1.915,0.0,0.0,1.915,0.0,0.0,7.359475531650779,16.620546927556212,2.6023992881537863e-06
Kazakhstan,1988,KAZ,51424.305,97.746,58.607,13.811,25.328,2.254,2.254,0.0,0.0,2.254,0.0,0.0,7.359475531650779,16.63576506249303,2.6023992881537863e-06
Kazakhstan,1989,KAZ,49979.262,97.579,56.829,14.491,26.258,2.388,2.421,0.033,0.0,2.388,0.0,0.0,7.359475531650779,16.648545650840575,2.6023992881537863e-06
Kazakhstan,1990,KAZ,50100.539,97.616,52.477,15.267,29.871,2.384,2.384,0.0,0.0,2.384,0.0,0.0,7.359475531650779,16.657742873259128,2.6023992881537863e-06
Kazakhstan,1991,KAZ,49688.043,97.492,51.279,16.046,30.167,2.333,2.508,0.175,0.0,2.333,0.0,0.0,7.274776566609852,16.664976521532783,2.6023992881537863e-06
Kazakhstan,1992,KAZ,48894.977,97.594,52.329,16.715,28.549,2.254,2.406,0.152,0.0,2.254,0.0,0.0,7.271428043176244,16.668097775361773,2.6023992881537863e-06
Kazakhstan,1993,KAZ,43309.891,96.996,53.849,18.158,24.989,2.838,3.004,0.166,0.0,2.838,0.0,0.0,7.2123972730210015,16.6647379893042,2.6023992881537863e-06
Kazakhstan,1994,KAZ,39100.668,96.006,59.176,14.821,22.009,3.836,3.994,0.159,0.0,3.836,0.0,0.0,7.129168856913278,16.65129295212467,2.6023992881537863e-06
Kazakhstan,1995,KAZ,35785.918,96.088,53.195,18.948,23.946,3.875,3.912,0.037,0.0,3.875,0.0,0.0,7.105617668362229,16.632743480779247,2.6023992881537863e-06
Kazakhstan,1996,KAZ,31749.65,96.036,54.578,18.201,23.257,3.917,3.964,0.047,0.0,3.917,0.0,0.0,7.156483882582025,16.61376684420408,2.6023992881537863e-06
Kazakhstan,1997,KAZ,28646.297,95.88,53.139,16.203,26.538,3.938,4.12,0.182,0.0,3.938,0.0,0.0,7.231750166904906,16.590795766415198,2.6023992881537863e-06
Kazakhstan,1998,KAZ,27671.918,95.994,55.535,17.048,23.41,3.95,4.006,0.057,0.0,3.95,0.0,0.0,7.255306731966201,16.56583699166978,2.6023992881537863e-06
Kazakhstan,1999,KAZ,26330.572,95.803,54.719,20.541,20.544,4.197,4.197,0.0,0.0,4.197,0.0,0.0,6.996270044590622,16.553496901109646,2.6023992881537863e-06
Kazakhstan,2000,KAZ,23853.039,94.321,56.315,12.975,25.031,5.679,5.679,0.0,0.0,5.679,0.0,0.0,7.07415723008897,16.556419031159674,2.6023992881537863e-06
Kazakhstan,2001,KAZ,26720.916,94.618,62.527,9.868,22.222,5.382,5.382,0.0,0.0,5.382,0.0,0.0,7.260717730995607,16.56120991746141,2.785781130040396e-06
Kazakhstan,2002,KAZ,27077.578,94.233,62.211,9.726,22.296,5.767,5.767,0.0,0.0,5.767,0.0,0.0,7.36172919295586,16.566405091282654,2.88822912064544e-06
Kazakhstan,2003,KAZ,29509.166,94.926,62.635,10.111,22.18,5.074,5.074,0.0,0.0,5.074,0.0,0.0,7.58020273983445,16.572181766072507,3.2189521856047782e-06
Kazakhstan,2004,KAZ,30953.879,95.537,63.211,10.701,21.625,4.463,4.463,0.0,0.0,4.463,0.0,0.0,7.9096659752897915,16.578687755418823,3.4334063807503957e-06
Kazakhstan,2005,KAZ,31602.148,95.804,62.131,12.04,21.633,4.196,4.196,0.0,0.0,4.196,0.0,0.0,8.182662206083366,16.586101786541253,3.451882501410032e-06
Kazakhstan,2006,KAZ,33743.27,96.168,60.799,12.272,23.097,3.832,3.832,0.0,0.0,3.832,0.0,0.0,8.523403729171159,16.59455781638617,3.5805438619260116e-06
Kazakhstan,2007,KAZ,37084.43,96.387,60.205,13.494,22.688,3.613,3.613,0.0,0.0,3.613,0.0,0.0,8.771906285274264,16.60404460019558,3.782324198789827e-06
Kazakhstan,2008,KAZ,38683.426,96.896,61.965,13.492,21.44,3.104,3.104,0.0,0.0,3.104,0.0,0.0,9.002647998187495,16.614405285697813,4.070249008410077e-06
Kazakhstan,2009,KAZ,34236.633,96.82,63.361,14.253,19.207,3.18,3.18,0.0,0.0,3.18,0.0,0.0,8.844917472721981,16.626105313624826,4.019896132044658e-06
Kazakhstan,2010,KAZ,36301.25,96.574,63.667,14.36,18.547,3.426,3.426,0.0,0.0,3.426,0.0,0.0,9.08183684685228,16.639074911642073,4.101138159241601e-06
Kazakhstan,2011,KAZ,40666.699,97.052,61.014,14.254,21.783,2.948,2.948,0.0,0.0,2.948,0.0,0.0,9.331511869451905,16.652595515291335,4.2687263307411546e-06
Kazakhstan,2012,KAZ,42173.277,97.297,60.427,14.732,22.139,2.703,2.703,0.0,0.0,2.702,0.0,0.001,9.394312775010254,16.666567518281358,4.4631657490595626e-06
Kazakhstan,2013,KAZ,41671.598,97.291,59.685,15.312,22.294,2.709,2.709,0.0,0.0,2.707,0.0,0.002,9.508925030521116,16.68093224651981,4.5077338299127126e-06
Kazakhstan,2014,KAZ,43169.094,97.257,56.102,19.316,21.839,2.743,2.743,0.0,0.0,2.739,0.0,0.004,9.42776687989025,16.69562101499444,4.5278811560717294e-06
Kazakhstan,2015,KAZ,35163.98,96.23,50.128,21.757,24.344,3.77,3.77,0.0,0.0,3.699,0.018,0.053,9.229863241486298,16.710545150154545,4.241832715864798e-06
Kazakhstan,2016,KAZ,38735.785,95.754,52.333,21.166,22.254,4.246,4.246,0.0,0.0,4.116,0.031,0.097,8.91953166123692,16.72587838849715,4.202881992208236e-06
Kazakhstan,2017,KAZ,41010.668,96.185,53.354,21.92,20.911,3.815,3.815,0.0,0.0,3.673,0.03,0.111,9.09875055432721,16.741457342421523,4.609177214917664e-06
Kazakhstan,2018,KAZ,41684.418,96.555,53.77,21.17,21.615,3.445,3.445,0.0,0.0,3.278,0.045,0.122,9.156254950647462,16.75639982329198,4.775859135565338e-06
Kazakhstan,2019,KAZ,41579.016,96.553,50.308,24.725,21.52,3.447,3.447,0.0,0.0,3.104,0.122,0.22,9.154632527631353,16.770915454238065,4.662786668202435e-06
Kazakhstan,2020,KAZ,37775.098,95.986,51.67,24.053,20.264,4.014,4.014,0.0,0.0,3.249,0.416,0.346,9.080519961336986,16.78500490804983,4.673518296866644e-06
Kazakhstan,2021,KAZ,41644.219,96.22,47.544,26.353,22.323,3.78,3.78,0.0,0.0,2.765,0.489,0.524,9.208801213177123,16.798338224084233,4.860305968182977e-06
Kazakhstan,2022,KAZ,40893.457,96.005,47.93,26.039,22.035,3.995,3.995,0.0,0.0,2.766,0.533,0.695,9.32868876917458,16.81296983938133,4.708849882606676e-06
Kazakhstan,2023,KAZ,41624.977,95.821,50.183,23.641,21.997,4.179,4.179,0.0,0.0,2.543,0.541,1.092,9.463466208663357,16.827611333656634,4.567117572224351e-06
Kazakhstan,2024,KAZ,41865.301,94.88,48.358,24.132,22.389,5.12,5.12,0.0,0.0,3.194,0.531,1.394,9.55787030800036,16.8404385581471,4.5972895881696115e-06
Kuwait,1965,KWT,152014.719,100.0,0.0,21.789,78.211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.30033534892758,13.163783592954697,1.0815077386460555e-05
Kuwait,1966,KWT,144758.688,100.0,0.0,27.28,72.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.337446580131147,13.257855346841486,1.0815077386460555e-05
Kuwait,1967,KWT,134316.938,100.0,0.0,30.496,69.504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.265793175760013,13.350384613449274,1.0815077386460555e-05
Kuwait,1968,KWT,129096.625,100.0,0.0,35.731,64.269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.261828781658968,13.441074529932584,1.0815077386460555e-05
Kuwait,1969,KWT,121341.641,100.0,0.0,38.935,61.065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.215028972179939,13.527066862217756,1.0815077386460555e-05
Kuwait,1970,KWT,90730.297,100.0,0.0,26.362,73.638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.175480803701712,13.603646898789332,1.0815077386460555e-05
Kuwait,1971,KWT,84570.797,100.0,0.0,27.322,72.678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.40889856326364,13.670527559565684,1.0815077386460555e-05
Kuwait,1972,KWT,87967.922,100.0,0.0,29.184,70.816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.48402520581477,13.732473454893652,1.0815077386460555e-05
Kuwait,1973,KWT,82511.664,100.0,0.0,32.811,67.189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6186095996534,13.79286609647972,1.0815077386460555e-05
Kuwait,1974,KWT,74545.672,100.0,0.0,35.974,64.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.435730188901582,13.853100133843853,1.0815077386460555e-05
Kuwait,1975,KWT,62459.453,100.0,0.0,44.219,55.781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.294965126031347,13.915199319591052,1.0815077386460555e-05
Kuwait,1976,KWT,69823.336,100.0,0.0,44.604,55.396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.318532139931422,13.97989554529264,1.0815077386460555e-05
Kuwait,1977,KWT,66884.219,100.0,0.0,47.568,52.432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.327158062899118,14.045021792483041,1.0815077386460555e-05
Kuwait,1978,KWT,68950.664,100.0,0.0,48.532,51.468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.356034183294192,14.108388359209842,1.0815077386460555e-05
Kuwait,1979,KWT,79191.523,100.0,0.0,52.68,47.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.763498692929447,14.168613028211075,1.0815077386460555e-05
Kuwait,1980,KWT,56304.707,100.0,0.0,45.648,54.352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.853951193217872,14.22413267746366,1.0815077386460555e-05
Kuwait,1981,KWT,68656.227,100.0,0.0,40.933,59.067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.669451875420474,14.275071729032051,1.0815077386460555e-05
Kuwait,1982,KWT,64316.516,100.0,0.0,32.652,67.348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.471179756627782,14.323798765210093,1.0815077386460555e-05
Kuwait,1983,KWT,67669.852,100.0,0.0,32.476,67.524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.389875838336252,14.371838661669438,1.0815077386460555e-05
Kuwait,1984,KWT,69086.156,100.0,0.0,33.051,66.949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.385957825466637,14.414708532175235,1.0815077386460555e-05
Kuwait,1985,KWT,63644.121,100.0,0.0,33.097,66.903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.334580623830165,14.45431083925881,1.0815077386460555e-05
Kuwait,1986,KWT,69987.508,100.0,0.0,39.432,60.568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.113601442673618,14.494798643395555,1.0815077386460555e-05
Kuwait,1987,KWT,62113.312,100.0,0.0,35.611,64.389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.296226756841572,14.534794186331473,1.0815077386460555e-05
Kuwait,1988,KWT,67454.914,100.0,0.0,45.127,54.873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.179214782205186,14.573820752125775,1.0815077386460555e-05
Kuwait,1989,KWT,69923.797,100.0,0.0,49.997,50.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.302549398000526,14.611854464877526,1.0815077386460555e-05
Kuwait,1990,KWT,54305.281,100.0,0.0,43.506,56.494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.300068523508525,14.337148517188313,1.0815077386460555e-05
Kuwait,1991,KWT,34129.023,100.0,0.0,10.299,89.701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.005567677187239,14.116625010704391,1.0815077386460555e-05
Kuwait,1992,KWT,49957.105,100.0,0.0,30.474,69.526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.404885977048673,14.3070977032722,1.0815077386460555e-05
Kuwait,1993,KWT,59908.012,100.0,0.0,51.401,48.599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.569346438721702,14.329598654075165,1.0815077386460555e-05
Kuwait,1994,KWT,70259.492,100.0,0.0,48.502,51.498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.611200559596806,14.324929592947921,1.0815077386460555e-05
Kuwait,1995,KWT,89534.445,100.0,0.0,58.546,41.454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.690885136567061,14.335181347658143,1.0815077386460555e-05
Kuwait,1996,KWT,86128.984,100.0,0.0,59.3,40.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.809320342138797,14.363746410792013,1.0815077386460555e-05
Kuwait,1997,KWT,86735.219,100.0,0.0,56.797,43.203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.739721223860508,14.39640687216164,1.0815077386460555e-05
Kuwait,1998,KWT,103555.406,100.0,0.0,47.211,52.789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.551674025847312,14.427592466543295,1.0815077386460555e-05
Kuwait,1999,KWT,104350.945,100.0,0.0,41.629,58.371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.671240834731242,14.457356549368663,1.0815077386460555e-05
Kuwait,2000,KWT,111610.719,100.0,0.0,41.804,58.196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.867743887229505,14.485731427604222,1.0815077386460555e-05
Kuwait,2001,KWT,109468.047,100.0,0.0,41.056,58.943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.762820933344434,14.51269059561335,1.1169805765236336e-05
Kuwait,2002,KWT,113047.141,100.0,0.001,35.533,64.466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.826287548675392,14.538185957773837,1.1568253656678378e-05
Kuwait,2003,KWT,131817.094,100.0,0.0,34.159,65.841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.02977100626439,14.562124095100929,1.2351559528870242e-05
Kuwait,2004,KWT,143651.25,100.0,0.0,33.415,66.585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.223899212467188,14.584355482035818,1.2515728678634536e-05
Kuwait,2005,KWT,152614.953,100.0,0.0,34.231,65.769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.494719500870357,14.620534477409842,1.2799744974532935e-05
Kuwait,2006,KWT,138974.672,100.0,0.008,35.874,64.117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.667751295705852,14.67616172196775,1.3160150711995084e-05
Kuwait,2007,KWT,127465.914,100.0,0.001,33.463,66.535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.730099355960242,14.734933579094486,1.270805636780574e-05
Kuwait,2008,KWT,130235.875,100.0,0.002,34.94,65.058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.925701740624278,14.790594965907996,1.2747949023010286e-05
Kuwait,2009,KWT,125261.406,100.0,0.0,33.83,66.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.542934400551653,14.843501864778455,1.2455904372670339e-05
Kuwait,2010,KWT,137605.688,100.0,0.011,34.506,65.483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.576784644316286,14.89505215140856,1.265905515907327e-05
Kuwait,2011,KWT,130845.953,100.0,0.038,38.686,61.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.803063422169911,14.9574303896162,1.1970142633968524e-05
Kuwait,2012,KWT,126701.422,100.0,0.179,41.466,58.355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.862037430401278,15.020577063980411,1.1923884103230229e-05
Kuwait,2013,KWT,127885.523,100.0,0.71,39.614,59.675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.812833320486432,15.070473960870007,1.1334969537447746e-05
Kuwait,2014,KWT,119276.656,99.998,0.579,40.873,58.546,0.002,0.002,0.0,0.0,0.0,0.002,0.0,10.700356743755245,15.11453532694169,1.156928686398087e-05
Kuwait,2015,KWT,122226.82,99.997,0.448,43.363,56.187,0.003,0.003,0.0,0.0,0.0,0.003,0.0,10.305093355385221,15.159527960366656,1.1587095034336626e-05
Kuwait,2016,KWT,116374.617,99.974,0.556,45.391,54.027,0.026,0.026,0.0,0.0,0.0,0.026,0.0,10.215589638754432,15.20278493870802,1.1381278671097003e-05
Kuwait,2017,KWT,112402.477,99.972,0.42,45.028,54.523,0.028,0.028,0.0,0.0,0.0,0.027,0.001,10.276770496016765,15.23973489574923,1.0787898291770646e-05
Kuwait,2018,KWT,111576.445,99.972,0.566,43.85,55.555,0.028,0.028,0.0,0.0,0.0,0.027,0.001,10.37568603213237,15.27953742182651,1.114643064211168e-05
Kuwait,2019,KWT,99693.961,99.965,0.498,41.489,57.978,0.035,0.035,0.0,0.0,0.0,0.033,0.002,10.364388541624708,15.30664995190354,1.0972096776155738e-05
Kuwait,2020,KWT,95379.328,99.963,0.132,42.685,57.145,0.037,0.037,0.0,0.0,0.0,0.035,0.003,10.136106715318851,15.297138734972792,1.10292264468155e-05
Kuwait,2021,KWT,107582.508,99.889,0.229,42.12,57.54,0.111,0.111,0.0,0.0,0.0,0.093,0.018,10.434730263327644,15.28814407018059,1.2036977544711968e-05
Kuwait,2022,KWT,102112.367,99.907,0.126,46.222,53.56,0.093,0.093,0.0,0.0,0.0,0.074,0.018,10.59624221486189,15.33927467117989,1.1835727011935912e-05
Kuwait,2023,KWT,103091.047,99.916,0.217,47.505,52.194,0.084,0.084,0.0,0.0,0.0,0.067,0.017,10.439405990747375,15.392161814237037,1.1263236563478264e-05
Kuwait,2024,KWT,106399.586,99.924,0.207,46.943,52.774,0.076,0.076,0.0,0.0,0.0,0.059,0.016,10.388135689354458,15.411754410339316,1.1320318977851584e-05
Latvia,1985,LVA,41210.184,92.176,7.984,19.957,64.236,7.824,7.824,0.0,0.0,7.824,0.0,0.0,7.721791836870725,14.762984015520711,2.5757140595611767e-07
Latvia,1986,LVA,37991.77,91.514,10.847,22.468,58.2,8.486,8.486,0.0,0.0,8.486,0.0,0.0,7.721791836870725,14.770920844029162,2.5757140595611767e-07
Latvia,1987,LVA,34320.598,88.514,10.905,25.66,51.949,11.486,11.486,0.0,0.0,11.486,0.0,0.0,7.721791836870725,14.78093920305996,2.5757140595611767e-07
Latvia,1988,LVA,32070.242,90.138,11.586,29.248,49.304,9.862,9.862,0.0,0.0,9.862,0.0,0.0,7.721791836870725,14.790901927451218,2.5757140595611767e-07
Latvia,1989,LVA,31911.303,88.13,9.476,29.293,49.361,11.87,11.87,0.0,0.0,11.87,0.0,0.0,7.721791836870725,14.795635813227728,2.5757140595611767e-07
Latvia,1990,LVA,32559.318,85.445,9.603,29.935,45.907,14.555,14.555,0.0,0.0,14.555,0.0,0.0,7.721791836870725,14.793867883278597,2.5757140595611767e-07
Latvia,1991,LVA,30079.709,88.498,9.132,31.256,48.111,11.502,11.502,0.0,0.0,11.502,0.0,0.0,7.721791836870725,14.789650864771511,2.5757140595611767e-07
Latvia,1992,LVA,21914.891,87.682,11.176,24.838,51.669,12.318,12.318,0.0,0.0,12.318,0.0,0.0,7.721791836870725,14.776691286805324,2.5757140595611767e-07
Latvia,1993,LVA,19295.193,83.68,11.862,18.038,53.78,16.32,16.32,0.0,0.0,16.32,0.0,0.0,7.721791836870725,14.756984318740427,2.5757140595611767e-07
Latvia,1994,LVA,19004.297,80.599,9.231,18.66,52.709,19.401,19.401,0.0,0.0,19.401,0.0,0.0,7.721791836870725,14.740239983694362,2.5757140595611767e-07
Latvia,1995,LVA,18040.625,81.593,7.011,23.895,50.687,18.407,18.407,0.0,0.0,18.407,0.0,0.0,7.721791836870725,14.726148945394883,2.5757140595611767e-07
Latvia,1996,LVA,16984.014,87.517,7.035,23.437,57.045,12.483,12.483,0.0,0.0,12.477,0.0,0.007,7.766653666241165,14.71480201746842,2.5757140595611767e-07
Latvia,1997,LVA,17273.256,80.221,6.272,23.387,50.562,19.779,19.779,0.0,0.0,19.766,0.0,0.013,7.86730916274318,14.704713300622808,2.5757140595611767e-07
Latvia,1998,LVA,18987.664,73.34,4.268,24.402,44.67,26.66,26.66,0.0,0.0,26.648,0.0,0.012,7.970609496588098,14.695207427489558,2.5757140595611767e-07
Latvia,1999,LVA,16264.437,80.037,3.866,27.389,48.782,19.963,19.963,0.0,0.0,19.949,0.0,0.014,8.02764828373447,14.687127302577517,2.5757140595611767e-07
Latvia,2000,LVA,16068.924,79.109,4.076,33.912,41.121,20.891,20.891,0.0,0.0,20.854,0.0,0.037,8.095042270842509,14.67767282224819,2.5757140595611767e-07
Latvia,2001,LVA,17519.91,80.618,3.529,32.718,44.371,19.382,19.382,0.0,0.0,19.338,0.0,0.02,8.161661183837362,14.66491291662644,2.694324618811941e-07
Latvia,2002,LVA,17874.213,83.332,2.817,36.913,43.602,16.668,16.668,0.0,0.0,16.518,0.0,0.074,8.294712417005675,14.653322425391067,2.855531731527443e-07
Latvia,2003,LVA,17838.621,84.217,2.555,37.12,44.542,15.783,15.783,0.0,0.0,15.274,0.0,0.324,8.499737302672498,14.643597201851737,2.9708147941019797e-07
Latvia,2004,LVA,20283.32,80.879,1.722,36.497,42.66,19.121,19.121,0.0,0.0,18.567,0.0,0.293,8.717356724903993,14.632701578822072,2.8266924140656547e-07
Latvia,2005,LVA,21150.156,80.27,2.011,34.395,43.863,19.73,19.73,0.0,0.066,19.114,0.0,0.27,8.89312425658163,14.621869899185347,2.857476671649768e-07
